id,length
RYR2,791805.0
RYR3,555160.0
S100A1,4119.0
S100A10,10957.0
S100A11,15404.0
S100A12,1911.0
S100A13,15831.0
S100A14,2742.0
S100A16,7131.0
S100A2,7725.0
S100A3,2823.0
S100A4,6524.0
S100A5,4619.0
S100A6,1959.0
S100A7,2908.0
S100A7A,6703.0
S100A8,1111.0
S100A9,3261.0
S100B,6701.0
S100G,4513.0
S100P,3293.0
S100PBP,42472.0
S100Z,71650.0
S1PR1,8348.0
S1PR2,9899.0
S1PR3,14293.0
S1PR4,7987.0
S1PR5,5190.0
SAA1,3718.0
SAA2,9446.0
SAA2-SAA4,17213.0
SAA4,5517.0
SAAL1,36174.0
SAC3D1,3928.0
SACM1L,56370.0
SACS,145075.0
SAE1,97363.0
SAFB,45444.0
SAFB2,37066.0
SAG,39240.0
SAGE1,22881.0
SAGSIN1,27939.0
SALL1,16702.0
SALL2,16137.0
SALL3,22860.0
SALL4,20191.0
SAMD1,3504.0
SAMD10,5893.0
SAMD11,20653.0
SAMD12,432658.0
SAMD13,91592.0
SAMD14,20121.0
SAMD15,15475.0
SAMD3,221111.0
SAMD4A,227199.0
SAMD4B,43290.0
SAMD5,228858.0
SAMD7,27604.0
SAMD8,82542.0
SAMD9,18511.0
SAMD9L,18330.0
SAMHD1,61665.0
SAMM50,55133.0
SAMSN1,173594.0
SANBR,72164.0
SAP130,86908.0
SAP18,8979.0
SAP25,1673.0
SAP30,7564.0
SAP30BP,40833.0
SAP30L,15057.0
SAPCD1,2196.0
SAPCD2,8467.0
SAR1A,23617.0
SAR1B,48123.0
SARAF,20206.0
SARDH,76449.0
SARM1,39694.0
SARNP,65286.0
SARS1,24930.0
SARS2,15503.0
SART1,18449.0
SART3,39187.0
SASH1,279741.0
SASH3,15253.0
SASS6,49393.0
SAT1,3038.0
SAT2,1643.0
SATB1,100245.0
SATB2,201783.0
SATL1,151628.0
SAV1,36280.0
SAXO1,190453.0
SAXO2,22121.0
SAYSD1,11131.0
SBDS,8014.0
SBF1,40705.0
SBF2,528102.0
SBK1,64604.0
SBK2,8535.0
SBK3,11267.0
SBNO1,76076.0
SBNO2,66660.0
SBSN,4985.0
SBSPON,59546.0
SC5D,20730.0
SCAF1,18162.0
SCAF11,72990.0
SCAF4,61381.0
SCAF8,108835.0
SCAI,200921.0
SCAMP1,120626.0
SCAMP2,29647.0
SCAMP3,6455.0
SCAMP4,20800.0
SCAMP5,64279.0
SCAND1,5856.0
SCAP,63446.0
SCAPER,558067.0
SCARA3,43363.0
SCARA5,122952.0
SCARB1,105813.0
SCARB2,75800.0
SCARF1,11903.0
SCARF2,13361.0
SCART1,69631.0
SCCPDH,44074.0
SCD,18330.0
SCD5,169258.0
SCEL,111165.0
SCFD1,115404.0
SCFD2,493091.0
SCG2,5422.0
SCG3,39535.0
SCG5,55714.0
SCGB1A1,18093.0
SCGB1C1,1498.0
SCGB1C2,1499.0
SCGB1D1,3324.0
SCGB1D2,2574.0
SCGB1D4,2795.0
SCGB2A1,5271.0
SCGB2A2,3003.0
SCGB2B2,86516.0
SCGB3A1,1395.0
SCGB3A2,12398.0
SCGN,49583.0
SCHIP1,624386.0
SCIMP,25941.0
SCIN,89606.0
SCLT1,228680.0
SCLY,38490.0
SCMH1,215105.0
SCML1,17874.0
SCML2,115843.0
SCML4,122164.0
SCN10A,119485.0
SCN11A,206394.0
SCN1A,198166.0
SCN1B,10009.0
SCN2A,197318.0
SCN2B,13834.0
SCN3A,116525.0
SCN3B,26058.0
SCN4A,34365.0
SCN4B,19512.0
SCN5A,101687.0
SCN7A,208011.0
SCN8A,222599.0
SCN9A,180817.0
SCNM1,13633.0
SCNN1A,37075.0
SCNN1B,103069.0
SCNN1D,11594.0
SCNN1G,34207.0
SCO1,25902.0
SCO2,2898.0
SCOC,128443.0
SCP2,124423.0
SCP2D1,596.0
SCPEP1,28658.0
SCRG1,25518.0
SCRIB,24854.0
SCRN1,70186.0
SCRN2,4443.0
SCRN3,34349.0
SCRT1,5918.0
SCRT2,14207.0
SCT,873.0
SCTR,85463.0
SCUBE1,146096.0
SCUBE2,118639.0
SCUBE3,39222.0
SCX,2029.0
SCYGR1,267.0
SCYGR2,363.0
SCYGR3,303.0
SCYGR4,318.0
SCYGR5,258.0
SCYGR6,318.0
SCYGR7,291.0
SCYGR8,327.0
SCYL1,13640.0
SCYL2,74899.0
SCYL3,47287.0
SDAD1,50013.0
SDC1,24638.0
SDC2,118381.0
SDC3,39345.0
SDC4,23138.0
SDCBP,30877.0
SDCBP2,19303.0
SDCCAG8,244747.0
SDE2,16649.0
SDF2,13844.0
SDF2L1,1998.0
SDF4,21984.0
SDHA,38810.0
SDHAF1,1125.0
SDHAF2,16798.0
SDHAF3,64066.0
SDHAF4,22653.0
SDHB,35488.0
SDHC,48826.0
SDHD,33193.0
SDK1,967749.0
SDK2,310062.0
SDR16C5,20772.0
SDR39U1,3140.0
SDR42E1,22628.0
SDR42E2,29717.0
SDR9C7,11276.0
SDS,33879.0
SDSL,20300.0
SEBOX,1694.0
SEC11A,46932.0
SEC11C,19363.0
SEC13,27993.0
SEC14L1,128353.0
SEC14L2,28363.0
SEC14L3,24098.0
SEC14L4,16810.0
SEC14L5,60863.0
SEC14L6,23943.0
SEC16A,43748.0
SEC16B,60348.0
SEC22A,72278.0
SEC22B,25623.0
SEC22C,53200.0
SEC23A,77729.0
SEC23B,53896.0
SEC23IP,51972.0
SEC24A,79322.0
SEC24B,107295.0
SEC24C,27808.0
SEC24D,115862.0
SEC31A,83086.0
SEC31B,33226.0
SEC61A1,20065.0
SEC61A2,40325.0
SEC61B,8552.0
SEC61G,7795.0
SEC62,31739.0
SEC63,90554.0
SECISBP2,45174.0
SECISBP2L,58002.0
SECTM1,14495.0
SEH1L,40535.0
SEL1L,62317.0
SEL1L2,147197.0
SEL1L3,116328.0
SELE,42066.0
SELENBP1,8415.0
SELENOF,51980.0
SELENOH,2064.0
SELENOI,87339.0
SELENOK,7469.0
SELENOM,15298.0
SELENON,18029.0
SELENOO,16606.0
SELENOP,87513.0
SELENOS,6970.0
SELENOT,27562.0
SELENOV,5537.0
SELENOW,6010.0
SELL,21538.0
SELP,41773.0
SELPLG,13482.0
SEM1,228266.0
SEMA3A,537163.0
SEMA3B,10005.0
SEMA3C,179842.0
SEMA3D,191862.0
SEMA3E,285902.0
SEMA3F,34064.0
SEMA3G,12069.0
SEMA4A,31504.0
SEMA4B,69076.0
SEMA4C,14123.0
SEMA4D,137381.0
SEMA4F,36409.0
SEMA4G,16374.0
SEMA5A,511110.0
SEMA5B,119814.0
SEMA6A,132607.0
SEMA6B,39197.0
SEMA6C,16129.0
SEMA6D,590128.0
SEMA7A,24670.0
SEMG1,3573.0
SEMG2,3086.0
SENP1,66525.0
SENP2,51056.0
SENP3,10051.0
SENP5,66863.0
SENP6,116773.0
SENP7,189037.0
SENP8,29435.0
SEPHS1,31172.0
SEPHS2,2244.0
SEPSECS,40537.0
SEPTIN1,17857.0
SEPTIN10,71361.0
SEPTIN11,90638.0
SEPTIN12,10793.0
SEPTIN14,69216.0
SEPTIN2,39108.0
SEPTIN3,28779.0
SEPTIN4,24119.0
SEPTIN5,9758.0
SEPTIN6,78226.0
SEPTIN7,106179.0
SEPTIN8,56428.0
SEPTIN9,220028.0
SERAC1,58781.0
SERBP1,22606.0
SERF1A,17862.0
SERF1B,17863.0
SERF2,27341.0
SERGEF,225005.0
SERHL2,20771.0
SERINC1,28507.0
SERINC2,25116.0
SERINC3,25874.0
SERINC4,6059.0
SERINC5,144821.0
SERP1,61231.0
SERP2,24239.0
SERPINA1,14122.0
SERPINA10,14529.0
SERPINA11,10365.0
SERPINA12,30571.0
SERPINA3,12269.0
SERPINA4,9093.0
SERPINA5,31679.0
SERPINA6,19142.0
SERPINA7,6354.0
SERPINA9,18409.0
SERPINB1,9670.0
SERPINB10,28154.0
SERPINB11,78854.0
SERPINB12,26961.0
SERPINB13,17651.0
SERPINB2,32197.0
SERPINB3,8208.0
SERPINB4,6998.0
SERPINB5,28141.0
SERPINB6,24218.0
SERPINB7,52442.0
SERPINB8,49751.0
SERPINB9,16141.0
SERPINC1,14025.0
SERPIND1,13610.0
SERPINE1,17106.0
SERPINE2,64644.0
SERPINE3,28963.0
SERPINF1,15649.0
SERPINF2,13203.0
SERPING1,21860.0
SERPINH1,11224.0
SERPINI1,90506.0
SERPINI2,37059.0
SERTAD1,4404.0
SERTAD2,119385.0
SERTAD3,4473.0
SERTAD4,14036.0
SERTM1,23959.0
SERTM2,10755.0
SESN1,110766.0
SESN2,23019.0
SESN3,67029.0
SESTD1,163155.0
SET,12977.0
SETBP1,388338.0
SETD1A,27371.0
SETD1B,28648.0
SETD2,147686.0
SETD3,85867.0
SETD4,44856.0
SETD5,81632.0
SETD6,8364.0
SETD7,113726.0
SETD9,16273.0
SETDB1,38482.0
SETDB2,51210.0
SETDB2-PHF11,27939.0
SETMAR,17346.0
SETSIP,879.0
SETX,93693.0
SEZ6,51540.0
SEZ6L,214136.0
SEZ6L2,28392.0
SF1,14181.0
SF3A1,24932.0
SF3A2,11850.0
SF3A3,33543.0
SF3B1,46565.0
SF3B2,18580.0
SF3B3,53889.0
SF3B4,4487.0
SF3B5,690.0
SF3B6,8886.0
SFI1,129901.0
SFMBT1,143187.0
SFMBT2,252865.0
SFN,1308.0
SFPQ,17069.0
SFR1,4328.0
SFRP1,47556.0
SFRP2,8493.0
SFRP4,119764.0
SFRP5,5249.0
SFSWAP,88658.0
SFT2D1,22867.0
SFT2D2,27084.0
SFT2D3,3746.0
SFTA2,823.0
SFTPA1,5704.0
SFTPA2,4732.0
SFTPB,13588.0
SFTPC,7567.0
SFTPD,46869.0
SFXN1,52681.0
SFXN2,28955.0
SFXN3,10016.0
SFXN4,24948.0
SFXN5,133584.0
SGCA,11722.0
SGCB,17594.0
SGCD,897445.0
SGCE,132369.0
SGCG,144289.0
SGCZ,1153587.0
SGF29,37876.0
SGIP1,217873.0
SGK1,148865.0
SGK2,29270.0
SGK3,149539.0
SGMS1,319602.0
SGMS2,90485.0
SGO1,26190.0
SGO2,74089.0
SGPL1,142797.0
SGPP1,43850.0
SGPP2,138111.0
SGSH,14208.0
SGSM1,121410.0
SGSM2,43567.0
SGSM3,39726.0
SGTA,28680.0
SGTB,57108.0
SH2B1,27613.0
SH2B2,36718.0
SH2B3,46624.0
SH2D1A,145330.0
SH2D1B,16871.0
SH2D2A,10780.0
SH2D3A,15950.0
SH2D3C,40411.0
SH2D4A,83003.0
SH2D4B,108659.0
SH2D5,13114.0
SH2D6,18316.0
SH2D7,26563.0
SH3BGR,69652.0
SH3BGRL,96543.0
SH3BGRL2,166471.0
SH3BGRL3,1466.0
SH3BP1,21464.0
SH3BP2,48272.0
SH3BP4,103698.0
SH3BP5,87016.0
SH3BP5L,16077.0
SH3D19,306615.0
SH3D21,27939.0
SH3GL1,40181.0
SH3GL2,218064.0
SH3GL3,171516.0
SH3GLB1,43665.0
SH3GLB2,21334.0
SH3KBP1,353674.0
SH3PXD2A,261558.0
SH3PXD2B,129532.0
SH3RF1,176927.0
SH3RF2,149552.0
SH3RF3,375430.0
SH3TC1,59732.0
SH3TC2,139525.0
SH3YL1,48669.0
SHANK1,60548.0
SHANK2,785040.0
SHANK3,58805.0
SHARPIN,10612.0
SHB,153330.0
SHBG,19524.0
SHC1,12112.0
SHC2,44512.0
SHC3,173048.0
SHC4,140179.0
SHCBP1,42789.0
SHCBP1L,53661.0
SHD,11696.0
SHE,32701.0
SHF,33962.0
SHFL,7131.0
SHH,12484.0
SHISA2,7420.0
SHISA3,5000.0
SHISA4,3909.0
SHISA5,37029.0
SHISA6,322851.0
SHISA7,14561.0
SHISA8,5532.0
SHISA9,338819.0
SHISAL1,69287.0
SHISAL2A,36516.0
SHISAL2B,27749.0
SHKBP1,14556.0
SHLD1,114024.0
SHLD2,97473.0
SHLD3,6164.0
SHMT1,35865.0
SHMT2,8382.0
SHOC1,108838.0
SHOC2,99376.0
SHOX,35068.0
SHOX2,10516.0
SHPK,28011.0
SHPRH,100179.0
SHQ1,112638.0
SHROOM1,8780.0
SHROOM2,163015.0
SHROOM3,348025.0
SHROOM4,227507.0
SHTN1,245110.0
SI,99599.0
SIAE,62595.0
SIAH1,92039.0
RNF165,27939.0
RPSAP58,27939.0
SAGSIN1,27939.0
SH3D21,27939.0
SIAH2,22353.0
SIAH3,74512.0
SIDT1,97315.0
SIDT2,18710.0
SIGIRR,11763.0
SIGLEC1,25678.0
SIGLEC10,7784.0
SIGLEC11,12202.0
SIGLEC12,10574.0
SIGLEC14,7348.0
SIGLEC15,18420.0
SIGLEC16,6220.0
SIGLEC5,19454.0
SIGLEC5,15445.0
SIGLEC6,14038.0
SIGLEC7,11371.0
SIGLEC8,7623.0
SIGLEC9,15565.0
SIGLECL1,22983.0
SIGMAR1,3125.0
SIK1,12649.0
SIK2,128452.0
SIK3,255044.0
SIKE1,11221.0
SIL1,346838.0
SIM1,79927.0
SIM2,50803.0
SIMC1,107625.0
SIN3A,86464.0
SIN3B,50969.0
SINHCAF,46475.0
SIPA1,12840.0
SIPA1L1,420954.0
SIPA1L2,233783.0
SIPA1L3,301162.0
SIRPA,47867.0
SIRPB1,58677.0
SIRPB2,20847.0
SIRPD,23455.0
SIRPG,28628.0
SIRT1,33735.0
SIRT2,21947.0
SIRT3,21904.0
SIRT4,21088.0
SIRT5,40949.0
SIRT6,8491.0
SIRT7,9385.0
SIT1,1676.0
SIVA1,15364.0
SIX1,14839.0
SIX2,4271.0
SIX3,4370.0
SIX4,14813.0
SIX5,4468.0
SIX6,3705.0
SKA1,19160.0
SKA2,45404.0
SKA3,23009.0
SKAP1,296839.0
SKAP2,328237.0
SKI,82826.0
SKIDA1,12894.0
SKIL,39549.0
SKIV2L,27939.0
SKOR1,14879.0
SKOR2,45492.0
SKP1,28095.0
SKP2,44861.0
SLA,66185.0
SLA2,33888.0
SLAIN1,66556.0
SLAIN2,84730.0
SLAMF1,38945.0
SLAMF6,38244.0
SLAMF7,15765.0
SLAMF8,10800.0
SLAMF9,2746.0
SLBP,19614.0
SLC10A1,21928.0
SLC10A2,22420.0
SLC10A3,3385.0
SLC10A4,6184.0
SLC10A5,1428.0
SLC10A6,25917.0
SLC10A7,268398.0
SLC11A1,14866.0
SLC11A2,49166.0
SLC12A1,125641.0
SLC12A2,105964.0
SLC12A3,50644.0
SLC12A4,26128.0
SLC12A5,38461.0
SLC12A6,108277.0
SLC12A7,105533.0
SLC12A8,130594.0
SLC12A9,40198.0
SLC13A1,86517.0
SLC13A2,24508.0
SLC13A3,126645.0
SLC13A4,48028.0
SLC13A5,28663.0
SLC14A1,65497.0
SLC14A2,470694.0
SLC15A1,69036.0
SLC15A2,49798.0
SLC15A3,15594.0
SLC15A4,30843.0
SLC15A5,89201.0
SLC16A1,45747.0
SLC16A10,143692.0
SLC16A11,2472.0
SLC16A12,126528.0
SLC16A13,4103.0
SLC16A14,34026.0
SLC16A2,112536.0
SLC16A3,43252.0
SLC16A4,28235.0
SLC16A5,28937.0
SLC16A6,24242.0
SLC16A7,193829.0
SLC16A8,6051.0
SLC16A9,85241.0
SLC17A1,50521.0
SLC17A2,23924.0
SLC17A3,49413.0
SLC17A4,30017.0
SLC17A5,60651.0
SLC17A6,41123.0
SLC17A7,13799.0
SLC17A8,65214.0
SLC17A9,16918.0
SLC18A1,38352.0
SLC18A2,38601.0
SLC18A3,2411.0
SLC18B1,43970.0
SLC19A1,79993.0
SLC19A2,22036.0
SLC19A3,34326.0
SLC1A1,97245.0
SLC1A2,168859.0
SLC1A3,91748.0
SLC1A4,35389.0
SLC1A5,13735.0
SLC1A6,72958.0
SLC1A7,55460.0
SLC20A1,17976.0
SLC20A2,126082.0
SLC22A1,37584.0
SLC22A10,43853.0
SLC22A11,17186.0
SLC22A12,11713.0
SLC22A13,12946.0
SLC22A14,36282.0
SLC22A15,93578.0
SLC22A16,51995.0
SLC22A17,6599.0
SLC22A18,27939.0
SLC22A2,106578.0
SLC22A23,188089.0
SLC22A24,66816.0
SLC22A25,85163.0
SLC22A3,104205.0
SLC22A31,5891.0
SLC22A4,50438.0
SLC22A5,25905.0
SLC22A6,48583.0
SLC22A7,9850.0
SLC22A8,28408.0
SLC22A9,41157.0
SLC23A1,18300.0
SLC23A2,158565.0
SLC23A3,8631.0
SLC24A1,49630.0
SLC24A2,281668.0
SLC24A3,510417.0
SLC24A4,178901.0
SLC24A5,21683.0
SLC25A1,3214.0
SLC25A10,10019.0
SLC25A11,5587.0
SLC25A12,218460.0
SLC25A13,201930.0
SLC25A14,33474.0
SLC25A15,23049.0
SLC25A16,54445.0
SLC25A17,49772.0
SLC25A18,28824.0
SLC25A19,17957.0
SLC25A2,1415.0
SLC25A20,41979.0
SLC25A21,494686.0
SLC25A22,7843.0
SLC25A23,29125.0
SLC25A24,66807.0
SLC25A25,41077.0
SLC25A26,254507.0
SLC25A27,25276.0
SLC25A28,12276.0
SLC25A29,15432.0
SLC25A3,13925.0
SLC25A30,25140.0
SLC25A31,43893.0
SLC25A32,16555.0
SLC25A33,45709.0
SLC25A34,5217.0
SLC25A35,7648.0
SLC25A36,39195.0
SLC25A37,46508.0
SLC25A38,14005.0
SLC25A39,6177.0
SLC25A4,7150.0
SLC25A40,42844.0
SLC25A41,7743.0
SLC25A42,51334.0
SLC25A43,55143.0
SLC25A44,18865.0
SLC25A45,9359.0
SLC25A46,27026.0
SLC25A47,7083.0
SLC25A48,412858.0
SLC25A5,3002.0
SLC25A51,24988.0
SLC25A52,1297.0
SLC25A53,57796.0
SLC25A6,6797.0
SLC26A1,18587.0
SLC26A11,33811.0
SLC26A2,32698.0
SLC26A3,39412.0
SLC26A4,57216.0
SLC26A5,93478.0
SLC26A6,9776.0
SLC26A7,188662.0
SLC26A8,85252.0
SLC26A9,30413.0
SLC27A1,38525.0
SLC27A2,54250.0
SLC27A3,5805.0
SLC27A4,22778.0
SLC27A5,32902.0
SLC27A6,498755.0
SLC28A1,61192.0
SLC28A2,25613.0
SLC28A3,65302.0
SLC29A1,17188.0
SLC29A2,9957.0
SLC29A3,62165.0
SLC29A4,32826.0
SLC2A1,33541.0
SLC2A10,26771.0
SLC2A11,29610.0
SLC2A12,65080.0
SLC2A13,351065.0
SLC2A14,78637.0
SLC2A2,31651.0
SLC2A3,99778.0
SLC2A4,7575.0
SLC2A4RG,4292.0
SLC2A5,53373.0
SLC2A6,8061.0
SLC2A7,23451.0
SLC2A8,11287.0
SLC2A9,283784.0
SLC30A1,7594.0
SLC30A10,273592.0
SLC30A2,8885.0
SLC30A3,22303.0
SLC30A4,43224.0
SLC30A5,37079.0
SLC30A6,58539.0
SLC30A7,100200.0
SLC30A8,226442.0
SLC30A9,99966.0
SLC31A1,43302.0
SLC31A2,13165.0
SLC32A1,4887.0
SLC33A1,33433.0
SLC34A1,19614.0
SLC34A2,31122.0
SLC34A3,5799.0
SLC35A1,41714.0
SLC35A2,8779.0
SLC35A3,66284.0
SLC35A4,4282.0
SLC35A5,26082.0
SLC35B1,8081.0
SLC35B2,3795.0
SLC35B3,24549.0
SLC35B4,27786.0
SLC35C1,8945.0
SLC35C2,27939.0
SLC35D1,54810.0
SLC35D2,70268.0
SLC35D3,3360.0
SLC35E1,22585.0
SLC35E2B,33489.0
SLC35E3,47840.0
SLC35E4,33236.0
SLC35F1,410413.0
SLC35F2,137303.0
SLC35F3,419836.0
SLC35F4,418275.0
SLC35F5,51683.0
SLC35F6,16992.0
SLC35G1,62126.0
SLC35G2,39069.0
SLC35G3,1874.0
SLC35G4,1017.0
SLC35G5,1349.0
SLC35G6,2051.0
SLC36A1,55334.0
SLC36A2,32619.0
SLC36A3,27409.0
SLC36A4,53818.0
SLC37A1,85447.0
SLC37A2,27215.0
SLC37A3,110741.0
SLC37A4,7156.0
SLC38A1,87017.0
SLC38A10,50757.0
SLC38A11,61172.0
SLC38A2,14648.0
SLC38A3,18634.0
SLC38A4,68859.0
SLC38A5,12018.0
SLC38A6,133203.0
SLC38A7,21756.0
SLC38A8,33477.0
SLC38A9,149758.0
SLC39A1,9569.0
SLC39A10,161730.0
SLC39A11,446766.0
SLC39A12,91454.0
SLC39A13,9456.0
SLC39A14,67403.0
SLC39A2,2617.0
SLC39A3,7867.0
SLC39A4,7103.0
SLC39A5,8176.0
SLC39A6,20855.0
SLC39A7,4135.0
SLC39A8,180179.0
SLC39A9,64376.0
SLC3A1,46037.0
SLC3A2,32941.0
SLC40A1,23221.0
SLC41A1,24665.0
SLC41A2,156959.0
SLC41A3,95900.0
SLC43A1,31717.0
SLC43A2,60836.0
SLC43A3,22082.0
SLC44A1,194636.0
SLC44A2,42102.0
SLC44A3,74969.0
SLC44A4,16007.0
SLC44A5,408986.0
SLC45A1,26064.0
SLC45A2,9889.0
SLC45A3,23140.0
SLC45A4,101153.0
SLC46A1,12556.0
SLC46A2,11957.0
SLC46A3,18949.0
SLC47A1,83650.0
SLC47A2,40692.0
SLC48A1,28836.0
SLC49A3,7573.0
SLC49A4,86071.0
SLC4A1,19752.0
SLC4A10,560951.0
SLC4A11,12164.0
SLC4A1AP,31941.0
SLC4A2,19318.0
SLC4A3,14970.0
SLC4A4,509421.0
SLC4A5,127175.0
SLC4A7,111729.0
SLC4A8,124447.0
SLC4A9,14956.0
SLC50A1,3514.0
SLC51A,31692.0
SLC51B,8011.0
SLC52A1,19410.0
SLC52A2,27491.0
SLC52A3,17321.0
SLC5A1,69980.0
SLC5A10,72251.0
SLC5A11,65788.0
SLC5A12,56408.0
SLC5A2,7859.0
SLC5A3,32683.0
SLC5A4,36884.0
SLC5A5,23230.0
SLC5A6,13372.0
SLC5A7,27472.0
SLC5A8,54746.0
SLC5A9,25960.0
SLC66A1,17017.0
SLC66A2,49257.0
SLC66A3,23673.0
SLC6A1,47062.0
SLC6A11,124514.0
SLC6A12,30076.0
SLC6A13,42253.0
SLC6A14,24853.0
SLC6A15,54139.0
SLC6A16,35578.0
SLC6A17,51709.0
SLC6A18,20809.0
SLC6A19,23517.0
SLC6A2,51658.0
SLC6A20,41143.0
SLC6A3,52721.0
SLC6A4,44171.0
SLC6A5,59692.0
SLC6A6,86785.0
SLC6A7,32727.0
SLC6A8,8666.0
SLC6A9,39968.0
SLC7A1,86372.0
SLC7A10,17194.0
SLC7A11,78253.0
SLC7A13,107084.0
SLC7A14,126528.0
SLC7A2,73599.0
SLC7A3,5575.0
SLC7A4,4216.0
SLC7A5,39492.0
SLC7A6,37591.0
SLC7A6OS,26450.0
SLC7A7,56599.0
SLC7A8,58380.0
SLC7A9,39298.0
SLC8A1,513784.0
SLC8A2,43902.0
SLC8A3,145266.0
SLC8B1,60744.0
SLC9A1,68173.0
SLC9A2,91803.0
SLC9A3,221.0
SLC9A3R1,27939.0
SLC9A3R2,27939.0
SLC9A4,60747.0
SLC9A5,34509.0
SLC9A6,73429.0
SLC9A7,159943.0
SLC9A8,79530.0
SLC9A9,583264.0
SLC9B1,134672.0
SLC9B2,65962.0
SLC9C1,153330.0
SLC9C2,102613.0
SLCO1A2,155077.0
SLCO1B1,109955.0
SLCO1B3,106221.0
SLCO1B3-SLCO1B7,274572.0
SLCO1C1,58055.0
SLCO2A1,119486.0
SLCO2B1,105987.0
SLCO3A1,318728.0
SLCO4A1,43346.0
SLCO4C1,62365.0
SLCO5A1,168024.0
SLCO6A1,127243.0
SLF1,121383.0
SLF2,52172.0
SLFN11,23397.0
SLFN12,24129.0
SLFN12L,73435.0
SLFN13,14671.0
SLFN14,16835.0
SLFN5,30613.0
SLFNL1,8963.0
SLIRP,53060.0
SLIT1,187922.0
SLIT2,368659.0
SLIT3,639400.0
SLITRK1,5270.0
SLITRK2,12038.0
SLITRK3,10785.0
SLITRK4,13312.0
SLITRK5,24902.0
SLITRK6,13894.0
SLK,62327.0
SLMAP,176012.0
SLN,12322.0
SLPI,2326.0
SLTM,54943.0
SLU7,20071.0
SLURP1,1458.0
SLURP2,5491.0
SLX1A,3692.0
SLX1B,3691.0
SLX4,30426.0
SLX4IP,201531.0
SLX9,37077.0
SMAD1,78408.0
SMAD2,122613.0
SMAD3,131411.0
SMAD4,56518.0
SMAD5,55903.0
SMAD6,80614.0
SMAD7,32168.0
SMAD9,76057.0
SMAGP,25858.0
SMAP1,194240.0
SMAP2,78477.0
SMARCA1,77447.0
SMARCA2,213335.0
SMARCA4,118603.0
SMARCA5,44042.0
SMARCAD1,83689.0
SMARCAL1,70674.0
SMARCB1,51079.0
SMARCC1,196838.0
SMARCC2,27209.0
SMARCD1,15513.0
SMARCD2,10985.0
SMARCD3,39133.0
SMARCE1,23693.0
SMC1A,48580.0
SMC1B,69557.0
SMC2,50792.0
SMC3,38369.0
SMC4,35692.0
SMC5,96605.0
SMC6,136660.0
SMCHD1,149350.0
SMCO1,8470.0
SMCO2,55450.0
SMCO3,9533.0
SMCO4,65297.0
SMCP,6726.0
SMCR8,12764.0
SMDT1,8680.0
SMG1,121553.0
SMG5,33622.0
SMG6,243947.0
SMG7,126290.0
SMG8,5849.0
SMG9,27072.0
SMIM1,4055.0
SMIM10,1483.0
SMIM10L1,4823.0
SMIM10L2A,6132.0
SMIM10L2B,3728.0
SMIM11,41831.0
SMIM12,147069.0
SMIM13,44900.0
SMIM14,92753.0
SMIM15,5439.0
SMIM17,14089.0
SMIM18,8685.0
SMIM19,14041.0
SMIM2,66669.0
SMIM20,67984.0
SMIM21,18228.0
SMIM22,8335.0
SMIM23,13695.0
SMIM24,6540.0
SMIM26,2217.0
SMIM27,27939.0
SMIM28,5582.0
SMIM29,2728.0
SMIM3,17996.0
SMIM30,1865.0
SMIM31,49732.0
SMIM32,1695.0
SMIM33,2697.0
SMIM34,9458.0
SMIM35,84666.0
SMIM36,61597.0
SMIM38,6963.0
SMIM39,12326.0
SMIM4,27939.0
SMIM40,5652.0
SMIM41,28552.0
SMIM42,1015.0
SMIM43,6547.0
SMIM45,11765.0
SMIM5,14203.0
SMIM6,27939.0
SMIM7,29692.0
SMIM8,77170.0
SMIM9,11315.0
SMKR1,10388.0
SMLR1,9730.0
SMN1,28913.0
SMN2,28888.0
SMNDC1,14234.0
SMO,25036.0
SMOC1,178236.0
SMOC2,232790.0
SMOX,66769.0
SMPD1,4585.0
SMPD2,3243.0
SMPD3,90182.0
SMPD4,32510.0
SMPDL3A,20672.0
SMPDL3B,24158.0
SMPX,52199.0
SMR3A,6399.0
SMR3B,20152.0
SMS,54129.0
SMTN,40653.0
SMTNL1,12678.0
SMTNL2,24321.0
SMU1,34930.0
SMUG1,67732.0
SMURF1,116730.0
SMURF2,120054.0
SMYD1,45612.0
SMYD2,56203.0
SMYD3,757971.0
SMYD4,51150.0
SMYD5,13008.0
SNAI1,5907.0
SNAI2,4143.0
SNAI3,8820.0
SNAP23,54124.0
SNAP25,135864.0
SNAP29,32678.0
SNAP47,53627.0
SNAP91,156812.0
SNAPC1,34119.0
SNAPC2,2931.0
SNAPC3,43220.0
SNAPC4,24610.0
SNAPC5,7646.0
SNAPIN,5235.0
SNCA,137971.0
SNCAIP,152871.0
SNCB,10591.0
SNCG,7491.0
SND1,440465.0
SNED1,96958.0
SNF8,15527.0
SNIP1,19845.0
SNN,11133.0
SNORC,21439.0
SNPH,43060.0
SNRK,138255.0
SNRNP200,46934.0
SNRNP25,3842.0
SNRNP27,11974.0
SNRNP35,15077.0
SNRNP40,37221.0
SNRNP48,21779.0
SNRNP70,23450.0
SNRPA,14809.0
SNRPA1,13773.0
SNRPB,9251.0
SNRPB2,12607.0
SNRPC,16404.0
SNRPD1,21211.0
SNRPD2,5110.0
SNRPD3,28088.0
SNRPE,9555.0
SNRPF,44898.0
SNRPG,12379.0
SNRPN,155087.0
SNTA1,35931.0
SNTB1,277529.0
